HDFCLIFE,2014: ROCE differs from source by >5%; category=version difference; computed=859.1804979253112; source=6.61
HDFCLIFE,2014: ROE differs from source by >5%; category=data source issue; computed=37.60373443983403; source=11.4
HDFCLIFE,2015: OPM mismatch; category=data source issue; computed=96.78853573397024; source=874.0
HDFCLIFE,2015: ROCE differs from source by >5%; category=version difference; computed=1036.7571822117277; source=6.61
HDFCLIFE,2015: ROE differs from source by >5%; category=data source issue; computed=30.932703659976386; source=11.4
HDFCLIFE,2016: OPM mismatch; category=data source issue; computed=94.74119398048619; source=953.0
HDFCLIFE,2016: ROCE differs from source by >5%; category=version difference; computed=554.0444730905575; source=6.61
HDFCLIFE,2016: ROE differs from source by >5%; category=data source issue; computed=26.32935868514341; source=11.4
HDFCLIFE,2017: OPM mismatch; category=data source issue; computed=96.82513786014944; source=972.0
HDFCLIFE,2017: ROCE differs from source by >5%; category=version difference; computed=775.6664924202822; source=6.61
HDFCLIFE,2017: ROE differs from source by >5%; category=data source issue; computed=23.183481442760062; source=11.4
HDFCLIFE,2018: OPM mismatch; category=data source issue; computed=96.67079975201489; source=1074.0
HDFCLIFE,2018: ROCE differs from source by >5%; category=version difference; computed=662.8905419766206; source=6.61
HDFCLIFE,2018: ROE differs from source by >5%; category=data source issue; computed=23.52816153028693; source=11.4
HDFCLIFE,2019: OPM mismatch; category=data source issue; computed=96.87298931926392; source=1215.0
HDFCLIFE,2019: ROCE differs from source by >5%; category=version difference; computed=667.1924849344205; source=6.61
HDFCLIFE,2019: ROE differs from source by >5%; category=data source issue; computed=22.651542006380716; source=11.4
HDFCLIFE,2020: OPM mismatch; category=data source issue; computed=96.11640571817563; source=1141.0
HDFCLIFE,2020: ROCE differs from source by >5%; category=version difference; computed=414.9111209049508; source=6.61
HDFCLIFE,2020: ROE differs from source by >5%; category=data source issue; computed=19.05391508741002; source=11.4
HDFCLIFE,2021: OPM mismatch; category=data source issue; computed=98.27480147634493; source=1235.0
HDFCLIFE,2021: ROCE differs from source by >5%; category=version difference; computed=760.7792207792209; source=6.61
HDFCLIFE,2022: OPM mismatch; category=data source issue; computed=98.84098560915294; source=778.0
HDFCLIFE,2022: ROCE differs from source by >5%; category=version difference; computed=409.2080917725422; source=6.61
HDFCLIFE,2023: OPM mismatch; category=data source issue; computed=99.88605124845101; source=80.0
HDFCLIFE,2023: ROCE differs from source by >5%; category=version difference; computed=502.9548877572975; source=6.61
HDFCLIFE,2024: OPM mismatch; category=data source issue; computed=99.47675449833469; source=531.0
HDFCLIFE,2024: ROCE differs from source by >5%; category=version difference; computed=609.8344810921832; source=6.61
HDFCLIFE,TTM: OPM mismatch; category=data source issue; computed=99.28154646131861; source=725.0
HEROMOTOCO,2014: OPM mismatch; category=data source issue; computed=85.94263105835806; source=3553.0
HEROMOTOCO,2014: ROCE differs from source by >5%; category=version difference; computed=367.9702048417132; source=29.1
HEROMOTOCO,2014: ROE differs from source by >5%; category=data source issue; computed=37.38218033078428; source=22.0
HEROMOTOCO,2015: OPM mismatch; category=data source issue; computed=87.21766286585809; source=3520.0
HEROMOTOCO,2015: ROCE differs from source by >5%; category=version difference; computed=361.91265060240966; source=29.1
HEROMOTOCO,2015: ROE differs from source by >5%; category=data source issue; computed=36.14678899082569; source=22.0
HEROMOTOCO,2016: OPM mismatch; category=data source issue; computed=84.45373721755631; source=4424.0
HEROMOTOCO,2016: ROCE differs from source by >5%; category=version difference; computed=265.2658283697331; source=29.1
HEROMOTOCO,2016: ROE differs from source by >5%; category=data source issue; computed=35.22752999773602; source=22.0
HEROMOTOCO,2017: OPM mismatch; category=data source issue; computed=83.9741349178609; source=4585.0
HEROMOTOCO,2017: ROCE differs from source by >5%; category=version difference; computed=227.29507421764205; source=29.1
HEROMOTOCO,2017: ROE differs from source by >5%; category=data source issue; computed=34.373788290034895; source=22.0
HEROMOTOCO,2018: OPM mismatch; category=data source issue; computed=83.56645511122065; source=5334.0
HEROMOTOCO,2018: ROCE differs from source by >5%; category=version difference; computed=222.4590163934426; source=29.1
HEROMOTOCO,2018: ROE differs from source by >5%; category=data source issue; computed=31.089208152355496; source=22.0
HEROMOTOCO,2019: OPM mismatch; category=data source issue; computed=85.2079715051073; source=5025.0
HEROMOTOCO,2019: ROCE differs from source by >5%; category=version difference; computed=215.6119714115545; source=29.1
HEROMOTOCO,2020: OPM mismatch; category=data source issue; computed=86.0873726669857; source=4070.0
HEROMOTOCO,2020: ROCE differs from source by >5%; category=version difference; computed=169.5807254862373; source=29.1
HEROMOTOCO,2021: OPM mismatch; category=data source issue; computed=86.89557156238897; source=4058.0
HEROMOTOCO,2021: ROCE differs from source by >5%; category=version difference; computed=168.21875; source=29.1
HEROMOTOCO,2022: OPM mismatch; category=data source issue; computed=88.98176034651958; source=3256.0
HEROMOTOCO,2022: ROCE differs from source by >5%; category=version difference; computed=159.89545344031123; source=29.1
HEROMOTOCO,2022: ROE differs from source by >5%; category=data source issue; computed=14.696788035590332; source=22.0
HEROMOTOCO,2023: OPM mismatch; category=data source issue; computed=88.00281046899701; source=4099.0
HEROMOTOCO,2023: ROCE differs from source by >5%; category=version difference; computed=174.59359033906176; source=29.1
HEROMOTOCO,2023: ROE differs from source by >5%; category=data source issue; computed=16.810758885686838; source=22.0
HEROMOTOCO,2024: OPM mismatch; category=data source issue; computed=86.14676228532112; source=5235.0
HEROMOTOCO,2024: ROCE differs from source by >5%; category=version difference; computed=166.1717434562988; source=29.1
HEROMOTOCO,TTM: OPM mismatch; category=data source issue; computed=86.13147787919597; source=5561.0
HINDALCO,2013: OPM mismatch; category=data source issue; computed=90.39941141994937; source=7699.0
HINDALCO,2013: ROCE differs from source by >5%; category=version difference; computed=78.568719454709; source=11.3
HINDALCO,2014: OPM mismatch; category=data source issue; computed=90.85010547921775; source=8024.0
HINDALCO,2014: ROCE differs from source by >5%; category=version difference; computed=75.62642369020502; source=11.3
HINDALCO,2015: OPM mismatch; category=data source issue; computed=91.51906867022755; source=8844.0
HINDALCO,2015: ROCE differs from source by >5%; category=version difference; computed=89.37048793505436; source=11.3
HINDALCO,2015: ROE differs from source by >5%; category=data source issue; computed=0.6757285606198962; source=10.2
HINDALCO,2016: OPM mismatch; category=data source issue; computed=92.12426209256877; source=7778.0
HINDALCO,2016: ROCE differs from source by >5%; category=version difference; computed=84.12366749567774; source=11.3
HINDALCO,2016: ROE differs from source by >5%; category=data source issue; computed=-1.7286808342978157; source=10.2
HINDALCO,2017: OPM mismatch; category=data source issue; computed=87.70562165615267; source=12317.0
HINDALCO,2017: ROCE differs from source by >5%; category=version difference; computed=79.9801594524737; source=11.3
HINDALCO,2017: ROE differs from source by >5%; category=data source issue; computed=4.086063527215094; source=10.2
HINDALCO,2018: OPM mismatch; category=data source issue; computed=88.1102245991162; source=13695.0
HINDALCO,2018: ROCE differs from source by >5%; category=version difference; computed=94.92546246937134; source=11.3
HINDALCO,2019: OPM mismatch; category=data source issue; computed=88.11800033705627; source=15511.0
HINDALCO,2019: ROCE differs from source by >5%; category=version difference; computed=104.66447105062046; source=11.3
HINDALCO,2020: OPM mismatch; category=data source issue; computed=87.89104821235102; source=14306.0
HINDALCO,2020: ROCE differs from source by >5%; category=version difference; computed=81.95492281953345; source=11.3
HINDALCO,2021: OPM mismatch; category=data source issue; computed=86.69853342221684; source=17559.0
HINDALCO,2021: ROCE differs from source by >5%; category=version difference; computed=85.58610427773499; source=11.3
HINDALCO,2022: OPM mismatch; category=data source issue; computed=85.46747394378112; source=28347.0
HINDALCO,2022: ROCE differs from source by >5%; category=version difference; computed=116.85625573848624; source=11.3
HINDALCO,2022: ROE differs from source by >5%; category=data source issue; computed=17.559565678914453; source=10.2
HINDALCO,2023: OPM mismatch; category=data source issue; computed=89.84507307282192; source=22666.0
HINDALCO,2023: ROCE differs from source by >5%; category=version difference; computed=129.30359710374796; source=11.3
HINDALCO,2024: OPM mismatch; category=data source issue; computed=88.94620349876368; source=23872.0
HINDALCO,2024: ROCE differs from source by >5%; category=version difference; computed=109.06463791977745; source=11.3
HINDALCO,TTM: OPM mismatch; category=data source issue; computed=87.53180547991678; source=27931.0
HINDUNILVR,2013: OPM mismatch; category=data source issue; computed=84.37268552806991; source=4220.0
HINDUNILVR,2013: ROCE differs from source by >5%; category=version difference; computed=788.9273356401384; source=27.2
HINDUNILVR,2013: ROE differs from source by >5%; category=data source issue; computed=133.99650959860384; source=20.2
HINDUNILVR,2014: OPM mismatch; category=data source issue; computed=83.72100978312923; source=4759.0
HINDUNILVR,2014: ROCE differs from source by >5%; category=version difference; computed=683.5333519397153; source=27.2
HINDUNILVR,2014: ROE differs from source by >5%; category=data source issue; computed=111.84619734238055; source=20.2
HINDUNILVR,2015: OPM mismatch; category=data source issue; computed=83.07268860252721; source=5412.0
HINDUNILVR,2015: ROCE differs from source by >5%; category=version difference; computed=652.997542997543; source=27.2
HINDUNILVR,2015: ROE differs from source by >5%; category=data source issue; computed=108.66650111745717; source=20.2
HINDUNILVR,2016: OPM mismatch; category=data source issue; computed=81.63797924563475; source=5910.0
HINDUNILVR,2016: ROCE differs from source by >5%; category=version difference; computed=389.5407407407407; source=27.2
HINDUNILVR,2016: ROE differs from source by >5%; category=data source issue; computed=63.15228966986155; source=20.2
HINDUNILVR,2017: OPM mismatch; category=data source issue; computed=80.91791809902901; source=6328.0
HINDUNILVR,2017: ROCE differs from source by >5%; category=version difference; computed=382.4668850591084; source=27.2
HINDUNILVR,2017: ROE differs from source by >5%; category=data source issue; computed=66.57769869513642; source=20.2
HINDUNILVR,2018: OPM mismatch; category=data source issue; computed=78.90279926853285; source=7499.0
HINDUNILVR,2018: ROCE differs from source by >5%; category=version difference; computed=385.4827633566818; source=27.2
HINDUNILVR,2018: ROE differs from source by >5%; category=data source issue; computed=71.78958934212334; source=20.2
HINDUNILVR,2019: OPM mismatch; category=data source issue; computed=77.41032816077335; source=8880.0
HINDUNILVR,2019: ROCE differs from source by >5%; category=version difference; computed=382.28722068792365; source=27.2
HINDUNILVR,2019: ROE differs from source by >5%; category=data source issue; computed=77.03063429515699; source=20.2
HINDUNILVR,2020: OPM mismatch; category=data source issue; computed=75.21303069150139; source=9861.0
HINDUNILVR,2020: ROCE differs from source by >5%; category=version difference; computed=363.92028192976056; source=27.2
HINDUNILVR,2020: ROE differs from source by >5%; category=data source issue; computed=82.09989063069631; source=20.2
HINDUNILVR,2021: OPM mismatch; category=data source issue; computed=75.27855745513311; source=11626.0
HINDUNILVR,2021: ROCE differs from source by >5%; category=version difference; computed=74.31094516927466; source=27.2
HINDUNILVR,2022: OPM mismatch; category=data source issue; computed=75.48526103039318; source=12857.0
HINDUNILVR,2022: ROCE differs from source by >5%; category=version difference; computed=79.06354782053329; source=27.2
HINDUNILVR,2023: OPM mismatch; category=data source issue; computed=76.64740838560581; source=14147.0
HINDUNILVR,2023: ROCE differs from source by >5%; category=version difference; computed=90.16555712982552; source=27.2
HINDUNILVR,2024: OPM mismatch; category=data source issue; computed=76.31672482874498; source=14659.0
HINDUNILVR,2024: ROCE differs from source by >5%; category=version difference; computed=90.14629866290271; source=27.2
HINDUNILVR,TTM: OPM mismatch; category=data source issue; computed=76.44627439715293; source=14759.0
ICICIBANK,2013: OPM mismatch; category=data source issue; computed=70.58928372507519; source=-15085.0
ICICIBANK,2014: OPM mismatch; category=data source issue; computed=66.39584470179268; source=-13084.0
ICICIBANK,2015: OPM mismatch; category=data source issue; computed=70.52980132450331; source=-16120.0
ICICIBANK,2016: OPM mismatch; category=data source issue; computed=88.12358754680069; source=-26955.0
ICICIBANK,2016: ROE differs from source by >5%; category=data source issue; computed=11.610757509749126; source=18.8
ICICIBANK,2017: OPM mismatch; category=data source issue; computed=104.76042008532984; source=-37737.0
ICICIBANK,2017: ROE differs from source by >5%; category=data source issue; computed=10.837984555394144; source=18.8
ICICIBANK,2018: OPM mismatch; category=data source issue; computed=117.12300119043788; source=-44906.0
ICICIBANK,2018: ROE differs from source by >5%; category=data source issue; computed=8.225616921269095; source=18.8
ICICIBANK,2019: OPM mismatch; category=data source issue; computed=116.38326248228724; source=-50971.0
ICICIBANK,2019: ROE differs from source by >5%; category=data source issue; computed=4.979300324717951; source=18.8
ICICIBANK,2020: OPM mismatch; category=data source issue; computed=100.6188410580414; source=-45190.0
ICICIBANK,2020: ROE differs from source by >5%; category=data source issue; computed=9.128985035783995; source=18.8
ICICIBANK,2021: OPM mismatch; category=data source issue; computed=102.40682794432668; source=-44805.0
ICICIBANK,2021: ROE differs from source by >5%; category=data source issue; computed=12.922385729787356; source=18.8
ICICIBANK,2022: OPM mismatch; category=data source issue; computed=84.68770635278334; source=-26558.0
ICICIBANK,2023: OPM mismatch; category=data source issue; computed=72.57469004765956; source=-17341.0
ICICIBANK,2024: OPM mismatch; category=data source issue; computed=62.41380175029464; source=-14152.0
ICICIBANK,TTM: OPM mismatch; category=data source issue; computed=69.63240303293806; source=-31575.0
ICICIGI,2013: OPM mismatch; category=data source issue; computed=104.46161515453637; source=-178.0
ICICIGI,2013: ROCE differs from source by >5%; category=version difference; computed=223.90374331550805; source=22.5
ICICIGI,2014: OPM mismatch; category=data source issue; computed=105.19301470588236; source=-225.0
ICICIGI,2014: ROCE differs from source by >5%; category=version difference; computed=191.01921470342523; source=22.5
ICICIGI,2015: OPM mismatch; category=data source issue; computed=105.24326877657062; source=-221.0
ICICIGI,2015: ROCE differs from source by >5%; category=version difference; computed=154.22730422730422; source=22.5
ICICIGI,2016: OPM mismatch; category=data source issue; computed=87.33631692358695; source=764.0
ICICIGI,2016: ROCE differs from source by >5%; category=version difference; computed=163.17578004324992; source=22.5
ICICIGI,2017: OPM mismatch; category=data source issue; computed=87.77925531914894; source=919.0
ICICIGI,2017: ROCE differs from source by >5%; category=version difference; computed=150.7751937984496; source=22.5
ICICIGI,2018: OPM mismatch; category=data source issue; computed=103.79050925925925; source=-262.0
ICICIGI,2018: ROCE differs from source by >5%; category=version difference; computed=142.65817747711898; source=22.5
ICICIGI,2019: OPM mismatch; category=data source issue; computed=85.04882200125414; source=1669.0
ICICIGI,2019: ROCE differs from source by >5%; category=version difference; computed=161.5802888700085; source=22.5
ICICIGI,2020: OPM mismatch; category=data source issue; computed=84.61404879742989; source=1772.0
ICICIGI,2020: ROCE differs from source by >5%; category=version difference; computed=147.45429823236137; source=22.5
ICICIGI,2021: OPM mismatch; category=data source issue; computed=82.97015048104596; source=2072.0
ICICIGI,2021: ROCE differs from source by >5%; category=version difference; computed=125.0247402276101; source=22.5
ICICIGI,2022: OPM mismatch; category=data source issue; computed=93.660302009235; source=1016.0
ICICIGI,2022: ROCE differs from source by >5%; category=version difference; computed=158.93310753598647; source=22.5
ICICIGI,2023: OPM mismatch; category=data source issue; computed=92.92906690534795; source=1264.0
ICICIGI,2023: ROCE differs from source by >5%; category=version difference; computed=158.59337723065178; source=22.5
ICICIGI,2024: OPM mismatch; category=data source issue; computed=87.42129155073948; source=2577.0
ICICIGI,2024: ROCE differs from source by >5%; category=version difference; computed=131.54495412844037; source=22.5
ICICIGI,TTM: OPM mismatch; category=data source issue; computed=85.5671430410712; source=3363.0
ICICIPRULI,2013: OPM mismatch; category=data source issue; computed=96.27965043695382; source=745.0
ICICIPRULI,2013: ROCE differs from source by >5%; category=version difference; computed=486.8467558697299; source=8.75
ICICIPRULI,2013: ROE differs from source by >5%; category=data source issue; computed=38.24791719262812; source=8.07
ICICIPRULI,2014: OPM mismatch; category=data source issue; computed=93.12865497076024; source=1504.0
ICICIPRULI,2014: ROCE differs from source by >5%; category=version difference; computed=465.2292950034223; source=8.75
ICICIPRULI,2014: ROE differs from source by >5%; category=data source issue; computed=35.614875655943415; source=8.07
ICICIPRULI,2015: OPM mismatch; category=data source issue; computed=95.1963544538937; source=1655.0
ICICIPRULI,2015: ROCE differs from source by >5%; category=version difference; computed=623.0389363722697; source=8.75
ICICIPRULI,2015: ROE differs from source by >5%; category=data source issue; computed=31.14909781576448; source=8.07
ICICIPRULI,2016: OPM mismatch; category=data source issue; computed=91.16984028010936; source=1842.0
ICICIPRULI,2016: ROCE differs from source by >5%; category=version difference; computed=299.3860201511335; source=8.75
ICICIPRULI,2016: ROE differs from source by >5%; category=data source issue; computed=30.99755776817584; source=8.07
ICICIPRULI,2017: OPM mismatch; category=data source issue; computed=95.22424370636767; source=1806.0
ICICIPRULI,2017: ROCE differs from source by >5%; category=version difference; computed=562.2073056509523; source=8.75
ICICIPRULI,2017: ROE differs from source by >5%; category=data source issue; computed=26.256634405245084; source=8.07
ICICIPRULI,2018: OPM mismatch; category=data source issue; computed=95.44190358467245; source=1771.0
ICICIPRULI,2018: ROCE differs from source by >5%; category=version difference; computed=563.8424094919379; source=8.75
ICICIPRULI,2018: ROE differs from source by >5%; category=data source issue; computed=24.627319744447824; source=8.07
ICICIPRULI,2019: OPM mismatch; category=data source issue; computed=98.69522224634011; source=541.0
ICICIPRULI,2019: ROCE differs from source by >5%; category=version difference; computed=595.5901615485374; source=8.75
ICICIPRULI,2019: ROE differs from source by >5%; category=data source issue; computed=16.57691747926066; source=8.07
ICICIPRULI,2020: OPM mismatch; category=data source issue; computed=101.51724137931035; source=-319.0
ICICIPRULI,2020: ROCE differs from source by >5%; category=version difference; computed=295.88243449327604; source=8.75
ICICIPRULI,2020: ROE differs from source by >5%; category=data source issue; computed=14.792735338971303; source=8.07
ICICIPRULI,2021: OPM mismatch; category=data source issue; computed=100.46885143420452; source=-390.0
ICICIPRULI,2021: ROCE differs from source by >5%; category=version difference; computed=810.6702880977787; source=8.75
ICICIPRULI,2022: OPM mismatch; category=data source issue; computed=103.40444276634572; source=-2163.0
ICICIPRULI,2022: ROCE differs from source by >5%; category=version difference; computed=634.5336937632748; source=8.75
ICICIPRULI,2023: OPM mismatch; category=data source issue; computed=103.48072427592219; source=-1757.0
ICICIPRULI,2023: ROCE differs from source by >5%; category=version difference; computed=462.6395039858282; source=8.75
ICICIPRULI,2024: OPM mismatch; category=data source issue; computed=102.02531365231931; source=-1829.0
ICICIPRULI,2024: ROCE differs from source by >5%; category=version difference; computed=796.04285467427; source=8.75
ICICIPRULI,TTM: OPM mismatch; category=data source issue; computed=99.5861908936214; source=321.0
INDIGO,2013: OPM mismatch; category=data source issue; computed=90.7095512332935; source=855.0
INDIGO,2013: ROCE differs from source by >5%; category=version difference; computed=54266.23376623377; source=24.5
INDIGO,2014: OPM mismatch; category=data source issue; computed=96.10506431591257; source=433.0
INDIGO,2014: ROCE differs from source by >5%; category=version difference; computed=58086.956521739135; source=24.5
INDIGO,2015: OPM mismatch; category=data source issue; computed=86.33393177737881; source=1904.0
INDIGO,2015: ROCE differs from source by >5%; category=version difference; computed=39592.10526315789; source=24.5
INDIGO,2016: OPM mismatch; category=data source issue; computed=80.39653035935564; source=3164.0
INDIGO,2016: ROCE differs from source by >5%; category=version difference; computed=9458.515283842795; source=24.5
INDIGO,2017: OPM mismatch; category=data source issue; computed=88.06243272335846; source=2219.0
INDIGO,2017: ROCE differs from source by >5%; category=version difference; computed=10916.0; source=24.5
INDIGO,2018: OPM mismatch; category=data source issue; computed=86.8381043395161; source=3030.0
INDIGO,2018: ROCE differs from source by >5%; category=version difference; computed=12989.61038961039; source=24.5
INDIGO,2019: OPM mismatch; category=data source issue; computed=100.52988033828123; source=-151.0
INDIGO,2019: ROCE differs from source by >5%; category=version difference; computed=13201.382488479263; source=24.5
INDIGO,2020: OPM mismatch; category=data source issue; computed=88.62009173285603; source=4069.0
INDIGO,2020: ROCE differs from source by >5%; category=version difference; computed=12479.52755905512; source=24.5
INDIGO,2021: OPM mismatch; category=data source issue; computed=99.97950959633904; source=2.0
INDIGO,2021: ROCE differs from source by >5%; category=version difference; computed=2554.624781849913; source=24.5
INDIGO,2022: OPM mismatch; category=data source issue; computed=97.84813543635032; source=558.0
INDIGO,2022: ROCE differs from source by >5%; category=version difference; computed=3833.0815709969793; source=24.5
INDIGO,2023: OPM mismatch; category=data source issue; computed=88.02483194357713; source=6521.0
INDIGO,2023: ROCE differs from source by >5%; category=version difference; computed=6075.792141951838; source=24.5
INDIGO,2024: OPM mismatch; category=data source issue; computed=76.29890862649484; source=16331.0
INDIGO,2024: ROCE differs from source by >5%; category=version difference; computed=5405.652620760535; source=24.5
INDIGO,TTM: OPM mismatch; category=data source issue; computed=79.1987028610283; source=15908.0
INDUSINDBK,2013: OPM mismatch; category=data source issue; computed=27.881999140770443; source=286.0
INDUSINDBK,2013: ROCE differs from source by >5%; category=version difference; computed=2.7399376457040137; source=7.93
INDUSINDBK,2014: OPM mismatch; category=data source issue; computed=30.95468863581294; source=335.0
INDUSINDBK,2015: OPM mismatch; category=data source issue; computed=32.32562938505985; source=288.0
INDUSINDBK,2016: OPM mismatch; category=data source issue; computed=35.27628032345013; source=329.0
INDUSINDBK,2017: OPM mismatch; category=data source issue; computed=39.455782312925166; source=379.0
INDUSINDBK,2018: OPM mismatch; category=data source issue; computed=37.931832648573575; source=942.0
INDUSINDBK,2019: OPM mismatch; category=data source issue; computed=41.70073222227214; source=-437.0
INDUSINDBK,2020: OPM mismatch; category=data source issue; computed=43.81405690859187; source=-553.0
INDUSINDBK,2021: OPM mismatch; category=data source issue; computed=55.16206896551724; source=-2469.0
INDUSINDBK,2021: ROE differs from source by >5%; category=data source issue; computed=6.5398362734924484; source=15.2
INDUSINDBK,2022: OPM mismatch; category=data source issue; computed=51.39186295503212; source=-839.0
INDUSINDBK,2022: ROE differs from source by >5%; category=data source issue; computed=9.667071994632899; source=15.2
INDUSINDBK,2023: OPM mismatch; category=data source issue; computed=42.68862736471624; source=2067.0
INDUSINDBK,2024: OPM mismatch; category=data source issue; computed=38.55469091544986; source=2978.0
INDUSINDBK,TTM: OPM mismatch; category=data source issue; computed=41.02522243082197; source=1323.0
INFY,2013: ROE differs from source by >5%; category=data source issue; computed=24.81707638048113; source=31.8
INFY,2014: ROE differs from source by >5%; category=data source issue; computed=23.92993487536492; source=31.8
INFY,2015: ROE differs from source by >5%; category=data source issue; computed=24.385052034058656; source=31.8
INFY,2016: ROCE differs from source by >5%; category=version difference; computed=32.7141098730241; source=40.0
INFY,2016: ROE differs from source by >5%; category=data source issue; computed=21.84665716506867; source=31.8
INFY,2017: ROCE differs from source by >5%; category=version difference; computed=31.390797599373748; source=40.0
INFY,2017: ROE differs from source by >5%; category=data source issue; computed=20.80687715635963; source=31.8
INFY,2018: ROCE differs from source by >5%; category=version difference; computed=34.09115413643855; source=40.0
INFY,2018: ROE differs from source by >5%; category=data source issue; computed=24.689247262141308; source=31.8
INFY,2019: ROE differs from source by >5%; category=data source issue; computed=23.726673646609594; source=31.8
INFY,2020: ROE differs from source by >5%; category=data source issue; computed=25.422459893048128; source=31.8
INFY,2021: ROE differs from source by >5%; category=data source issue; computed=25.43909051616875; source=31.8
INFY,2023: ROCE differs from source by >5%; category=version difference; computed=45.19508756839414; source=40.0
IOC,2013: ROCE differs from source by >5%; category=version difference; computed=11.368101212772087; source=21.31
IOC,2013: ROE differs from source by >5%; category=data source issue; computed=5.753763662610847; source=25.44
IOC,2014: ROCE differs from source by >5%; category=version difference; computed=13.686751131555189; source=21.31
IOC,2014: ROE differs from source by >5%; category=data source issue; computed=10.258713353849778; source=25.44
IOC,2015: ROCE differs from source by >5%; category=version difference; computed=12.290147691157225; source=21.31
IOC,2015: ROE differs from source by >5%; category=data source issue; computed=7.078103207810321; source=25.44
IOC,2016: ROE differs from source by >5%; category=data source issue; computed=13.79528784174261; source=25.44
IOC,2017: ROE differs from source by >5%; category=data source issue; computed=19.966502115655853; source=25.44
IOC,2018: ROE differs from source by >5%; category=data source issue; computed=19.869329258654304; source=25.44
IOC,2019: ROE differs from source by >5%; category=data source issue; computed=15.358898896584835; source=25.44
IOC,2020: ROCE differs from source by >5%; category=version difference; computed=3.9469243476561804; source=21.31
IOC,2020: ROE differs from source by >5%; category=data source issue; computed=-1.9664982494391918; source=25.44
IOC,2021: ROE differs from source by >5%; category=data source issue; computed=19.458502476796795; source=25.44
IOC,2022: ROE differs from source by >5%; category=data source issue; computed=19.266110008611975; source=25.44
IOC,2023: ROCE differs from source by >5%; category=version difference; computed=12.402926241262497; source=21.31
IOC,2023: ROE differs from source by >5%; category=data source issue; computed=8.37669355358178; source=25.44
IRCTC,2015: ROE differs from source by >5%; category=data source issue; computed=29.504504504504503; source=40.4
IRCTC,2016: ROCE differs from source by >5%; category=version difference; computed=60.70110701107011; source=53.8
IRCTC,2016: ROE differs from source by >5%; category=data source issue; computed=34.87084870848708; source=40.4
IRCTC,2017: ROCE differs from source by >5%; category=version difference; computed=48.41168996188056; source=53.8
IRCTC,2017: ROE differs from source by >5%; category=data source issue; computed=29.09783989834816; source=40.4
IRCTC,2018: ROCE differs from source by >5%; category=version difference; computed=39.05759162303665; source=53.8
IRCTC,2018: ROE differs from source by >5%; category=data source issue; computed=23.141361256544503; source=40.4
IRCTC,2019: ROCE differs from source by >5%; category=version difference; computed=47.52567693744164; source=53.8
IRCTC,2019: ROE differs from source by >5%; category=data source issue; computed=28.851540616246496; source=40.4
IRCTC,2020: ROCE differs from source by >5%; category=version difference; computed=59.3607305936073; source=53.8
IRCTC,2021: ROCE differs from source by >5%; category=version difference; computed=20.325732899022803; source=53.8
IRCTC,2021: ROE differs from source by >5%; category=data source issue; computed=12.843406593406591; source=40.4
IRCTC,2022: ROCE differs from source by >5%; category=version difference; computed=47.89873417721519; source=53.8
IRCTC,2022: ROE differs from source by >5%; category=data source issue; computed=35.294117647058826; source=40.4
IRCTC,2024: ROCE differs from source by >5%; category=version difference; computed=44.09537166900421; source=53.8
IRCTC,2024: ROE differs from source by >5%; category=data source issue; computed=31.535623048538174; source=40.4
IRFC,2013: ROE differs from source by >5%; category=data source issue; computed=8.163903659680951; source=13.7
IRFC,2016: ROE differs from source by >5%; category=data source issue; computed=7.366594360086768; source=13.7
IRFC,2017: ROE differs from source by >5%; category=data source issue; computed=7.7775002081772; source=13.7
ITC,2013: ROCE differs from source by >5%; category=version difference; computed=51.90455717970765; source=34.76
ITC,2014: ROCE differs from source by >5%; category=version difference; computed=51.11539721241676; source=34.76
ITC,2015: ROCE differs from source by >5%; category=version difference; computed=48.370567098890795; source=34.76
ITC,2016: ROE differs from source by >5%; category=data source issue; computed=22.261012183692596; source=29.47
ITC,2017: ROE differs from source by >5%; category=data source issue; computed=22.57341693060134; source=29.47
ITC,2018: ROE differs from source by >5%; category=data source issue; computed=21.88725956960579; source=29.47
ITC,2019: ROE differs from source by >5%; category=data source issue; computed=21.70406317106576; source=29.47
ITC,2020: ROE differs from source by >5%; category=data source issue; computed=23.88889740015014; source=29.47
ITC,2021: ROE differs from source by >5%; category=data source issue; computed=22.17674449434106; source=29.47
ITC,2023: ROCE differs from source by >5%; category=version difference; computed=40.02533795943047; source=34.76
JINDALSTEL,2014: ROE differs from source by >5%; category=data source issue; computed=8.385670057496682; source=14.1
JINDALSTEL,2015: ROCE differs from source by >5%; category=version difference; computed=6.108831883143231; source=13.2
JINDALSTEL,2015: ROE differs from source by >5%; category=data source issue; computed=-6.900484744796122; source=14.1
JINDALSTEL,2016: ROCE differs from source by >5%; category=version difference; computed=4.238133101106862; source=13.2
JINDALSTEL,2016: ROE differs from source by >5%; category=data source issue; computed=-9.517203107658158; source=14.1
JINDALSTEL,2017: ROCE differs from source by >5%; category=version difference; computed=5.727197270128193; source=13.2
JINDALSTEL,2017: ROE differs from source by >5%; category=data source issue; computed=-8.44564240790656; source=14.1
JINDALSTEL,2018: ROCE differs from source by >5%; category=version difference; computed=8.023504710485774; source=13.2
JINDALSTEL,2018: ROE differs from source by >5%; category=data source issue; computed=-5.3184136909659365; source=14.1
JINDALSTEL,2019: ROE differs from source by >5%; category=data source issue; computed=-7.517531556802244; source=14.1
